pdockq1,pdockq2,pred_contact,pdb_id,IntraclashesGroup1,IntraclashesGroup2,Interaction Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,ptm_iptm
0.03,0.341,37.0,5LE5_D_5LE5_L_4,74.7973,46.226,30.8197,-1.01514,-2.0299,-10.1156,-2.25396,19.0516,-11.5872,31.9364,5.71515,1.08454,0,0,0,0.0422222,7.4596,0.126235,0,0,-0.171024,0,0.0363058,2.384,454,30,11,10,3,0.5314070935131257
0.079,0.371,30.0,5LE5_D_5LE5_L_2,62.8134,46.6168,8.32758,-0.342976,-0.405425,-8.54013,-1.8896,15.9024,-9.65613,7.73848,4.5507,1.01061,0,0,0,0.0126547,4.05422,0.0452166,0,0,-0.146202,0,0.0479561,2.384,454,28,3,3,0,0.6416841484049848
0.208,0.375,29.0,5LE5_D_5LE5_L_0,73.1069,44.9488,6.45672,-0.338504,-1.2347,-8.41083,-1.91518,15.6956,-9.52392,6.59388,4.63699,0.986728,0,0,0,0.0148989,3.02695,0.0464402,0,0,-0.134679,0,0.0399732,2.384,454,28,1,1,0,0.7116284930331902
0.03,0.322,31.0,5LE5_D_5LE5_L_3,63.8716,46.1958,10.4948,-0.887596,-0.900919,-9.0258,-1.968,16.2335,-10.3781,11.5271,4.83472,1.06965,0,0,0,0.0169648,5.46501,0.11153,0,0,-0.179435,0,0.0412682,2.384,454,29,8,6,2,0.5523588495866646
0.019,0.097,17.0,5LE5_G_5LE5_K_0,64.566,63.0451,61.7471,-0.165181,-1.11056,-8.56787,4.43848,13.4178,-11.4002,59.1542,4.66647,1.70692,0,0,0,0.114933,1.59668,-0.850858,0,0,0.342907,0,-1.11022e-16,2.384,450,22,7,7,0,0.2653737989340508
0.012,0.125,65.0,5LE5_G_5LE5_K_4,89.7419,74.4544,393.466,-1.31035,-0.668507,-19.648,-0.440036,37.0093,-24.702,390.676,7.99031,4.30295,0,0,0,0.360881,72.0404,-0.214198,0,0,0.109241,0,-5.55112e-17,2.384,450,44,22,21,7,0.2047812058107239
0.013,0.156,61.0,5LE5_G_5LE5_K_3,66.3688,76.3304,526.16,-1.14892,-0.528163,-18.9491,-3.48121,36.0175,-23.1669,523.468,10.8001,3.52499,0,0,0,0.264971,29.8245,-0.0889672,0,0,-0.552449,0,-5.55112e-17,2.384,450,42,29,29,7,0.22051070690905575
0.017,0.076,10.0,5LE5_G_5LE5_K_1,82.6952,65.6628,37.9303,-0.751621,-0.695207,-7.1331,-2.54048,11.2113,-8.56992,39.9975,5.07781,1.73597,0,0,0,0.0562227,0.982112,0.0837459,0,0,-0.541949,0,0.0,2.384,450,23,10,10,0,0.246666152335659
0.016,0.064,28.0,5LE5_G_5LE5_K_2,70.9065,63.1962,69.8854,-0.285446,1.42109e-14,-10.9219,-1.64458,16.7412,-13.9274,71.1708,6.48069,2.69513,0,0,0,0.153625,5.03444,-0.105539,0,0,-0.471257,0,-5.55112e-17,2.384,450,27,10,10,1,0.2413659122098087
0.605,0.442,20.0,5LE5_G_5LE5_b_0,62.1506,23.3852,-4.30308,-0.53173,-0.023137,-7.04006,-0.578519,7.77491,-10.0024,1.91827,4.32429,0.203499,0,0,0,0.255186,2.30328,-0.378645,0,0,-0.235938,0,0.0112023,2.384,451,24,0,0,0,0.7675915728218072
0.195,0.392,21.0,5LE5_G_5LE5_b_2,66.0467,29.6317,1.64241,-0.686988,-0.0311509,-7.68491,-0.375743,8.29007,-10.7992,9.07259,4.42278,0.0218167,0,0,0,0.066549,2.6489,-0.426359,0,0,-0.232985,0,0.00593508,2.384,451,24,4,4,0,0.6558927439432828
0.039,0.307,26.0,5LE5_G_5LE5_b_4,48.8898,32.528,34.8283,-1.59066,-0.621071,-9.68877,-0.640539,10.3594,-13.6973,46.2104,5.01212,0.0197351,0,0,0,0.212777,3.73169,-0.461134,0,0,-0.290062,0,0.00339924,2.384,451,28,9,9,0,0.4755137919755369
0.439,0.417,20.0,5LE5_G_5LE5_b_1,56.3517,35.5806,-3.72162,-0.601409,-0.044823,-7.51371,-0.563,8.09556,-10.5746,3.87286,4.25711,-5.68434e-13,0,0,0,0.0517922,2.56267,-0.450009,0,0,-0.257911,0,0.00647337,2.384,451,24,0,0,0,0.7418799689197302
0.104,0.398,22.0,5LE5_G_5LE5_b_3,58.0658,28.5144,4.16635,-0.70114,-0.0631435,-8.26021,-0.673912,9.08912,-11.7195,12.2237,4.91761,0.0157614,0,0,0,0.059856,2.91905,-0.470727,0,0,-0.257566,0,0.00646394,2.384,451,24,6,6,0,0.6494839762866955
0.014,0.258,47.0,5LE5_H_5LE5_K_2,49.7116,63.3072,53.5342,-0.43658,-0.504369,-10.6708,0.165861,14.847,-15.2281,56.319,4.30308,4.53518,0,0,0,0.102828,3.36903,-0.260822,0,0,0.361873,0,5.55112e-17,2.384,438,31,11,11,0,0.2380185094880322
0.013,0.324,86.0,5LE5_H_5LE5_K_4,82.1471,96.0033,240.827,-1.42556,-1.70489,-20.2055,0.489853,34.1166,-27.6196,241.695,7.34596,7.64213,0,0,0,0.270676,32.4605,-0.263388,0,0,0.485613,0,5.55112e-17,2.384,438,47,24,24,7,0.20901453153222171
0.011,0.257,117.0,5LE5_H_5LE5_K_3,68.7866,91.5754,444.428,-2.86924,-4.98835,-33.4362,2.22831,60.9616,-41.941,438.399,13.2302,12.1461,0,0,0,1.52265,182.681,-0.957387,0,0,0.0379965,0,0.0941036,2.384,438,53,41,40,24,0.22041916095133268
0.012,0.345,77.0,5LE5_H_5LE5_K_1,67.4138,63.3799,171.288,-2.97229,-2.76445,-23.8643,0.58046,39.195,-30.5027,170.323,8.72129,11.2017,0,0,0,1.9224,55.8892,-0.650462,0,0,0.032826,0,0.0654209,2.384,438,43,25,25,8,0.2649679082485037
0.013,0.346,73.0,5LE5_H_5LE5_K_0,52.9769,68.1085,132.457,-4.62943,-2.60562,-23.2549,1.62014,36.1773,-29.0455,134.118,8.60422,9.89798,0,0,0,1.90672,30.2869,-0.652259,0,0,0.225253,0,0.0945464,2.384,438,44,24,23,5,0.3223618078763668
0.053,0.455,83.0,5LE5_L_5LE5_L_1,52.3917,52.0741,106.654,-0.795294,-8.36529,-25.669,-1.22251,34.6748,-31.8562,121.354,13.0635,5.62065,0,0,0,0.708898,5.44922,-0.267025,0,0,-0.592794,0,5.55112e-17,2.384,426,75,10,10,0,0.6640641649947088
0.014,0.227,85.0,5LE5_L_5LE5_L_4,75.5688,74.8393,208.666,-1.86364,-4.11598,-24.0989,3.46737,28.7808,-32.0652,218.525,11.0547,8.90269,0,0,0,0.474253,4.2366,-0.990016,0,0,0.594517,0,1.11022e-16,2.384,426,80,24,24,0,0.3175193071337918
0.085,0.441,94.0,5LE5_L_5LE5_L_0,48.3682,47.9273,181.295,-1.77186,-4.30121,-25.5067,1.79416,33.0208,-31.5473,190.625,10.5371,8.29555,0,0,0,0.498818,6.66545,-0.338445,0,0,-0.0105906,0,0.0,2.384,426,72,16,16,0,0.7582349328188817
0.019,0.305,88.0,5LE5_L_5LE5_L_2,57.9349,57.4089,351.374,-1.69319,-3.78368,-30.1658,0.266075,40.5306,-40.1833,365.513,8.89692,11.5354,0,0,0,0.870491,10.634,-0.0183869,0,0,-0.394205,0,-2.77556e-17,2.384,426,70,39,39,2,0.4490929446628885
0.016,0.329,92.0,5LE5_L_5LE5_L_3,63.0992,66.4791,216.919,-0.84567,-3.85443,-26.1425,0.567111,34.7125,-36.0787,229.852,9.21649,9.1863,0,0,0,0.638633,31.3094,-0.170995,0,0,-0.161812,0,5.55112e-17,2.384,426,70,26,24,4,0.3768138409191376
0.011,0.046,14.0,5LE5_C_5LE5_a_1,43.6788,60.9471,7.82952,-0.0131709,0.0,-3.12445,-0.538877,5.74544,-4.13585,6.50262,2.20027,1.94846,0,0,0,0.00323274,0.556719,-0.25851,0,0,-0.499652,0,5.55112e-17,2.384,467,16,2,2,0,0.22265483333765285
0.012,0.211,44.0,5LE5_C_5LE5_a_0,65.8908,89.4713,55.2303,-0.708074,-2.08599,-13.8602,-3.36432,22.0686,-17.7935,62.7711,6.95274,1.9627,0,0,0,0.753622,20.0395,-1.223,0,0,-0.488394,0,0.244982,2.384,467,31,9,9,4,0.2308789753151282
0.011,0.077,23.0,5LE5_C_5LE5_a_3,39.7757,71.7098,76.3217,-0.940731,-0.782113,-9.65998,0.31737,18.1179,-8.82694,67.2571,7.22061,3.58107,0,0,0,0.212303,1.76481,-0.192848,0,0,0.0179949,0,5.55112e-17,2.384,467,27,10,10,0,0.19366977217464776
0.011,0.049,13.0,5LE5_C_5LE5_a_2,42.1649,58.4557,21.5998,-0.347118,-1.76055,-4.76956,1.13046,7.84391,-4.20356,17.9287,4.21165,1.91835,0,0,0,0.0653925,1.32571,-0.825086,0,0,0.407257,0,1.11022e-16,2.384,467,24,4,4,0,0.20530875417993427
0.01,0.068,14.0,5LE5_C_5LE5_a_4,44.0702,54.1821,7.91192,-0.00850575,-0.0487931,-2.12507,1.28546,5.24785,-1.83559,2.23548,1.46807,1.55211,0,0,0,0.0153419,0.191006,-0.432613,0,0,0.558186,0,5.55112e-17,2.384,467,20,2,2,0,0.19045826330621346
0.015,0.367,111.0,5LE5_G_5LE5_G_4,50.6294,67.1583,113.289,-3.63719,-2.02316,-31.334,1.88147,43.5355,-40.5033,121.622,15.9437,6.9582,0,0,0,0.751153,8.95555,-0.156306,0,0,0.157131,0,0.0935799,2.384,492,71,26,26,0,0.2905052490570375
0.017,0.444,142.0,5LE5_G_5LE5_G_3,63.6113,64.8779,249.681,-1.94565,-1.04033,-34.479,1.39864,56.0705,-44.4203,247.815,16.4691,9.14257,0,0,0,0.684939,30.1914,-0.176411,0,0,0.0877161,0,0.0735671,2.384,492,77,38,37,7,0.4505016834003376
0.021,0.527,106.0,5LE5_G_5LE5_G_2,45.9504,51.7003,49.371,-6.15029,-3.67676,-29.9207,0.857114,40.7427,-38.5155,60.8547,15.6699,8.94265,0,0,0,0.682446,9.23448,-0.253438,0,0,0.0321567,0,0.106109,2.384,492,71,14,14,0,0.5023152640046838
0.04,0.565,103.0,5LE5_G_5LE5_G_0,50.7565,57.0315,26.2233,-7.22031,-4.30581,-28.5624,0.277872,37.9143,-36.7115,41.6371,14.3503,8.43981,0,0,0,0.624031,7.7131,-0.263179,0,0,-0.0710562,0,0.114229,2.384,492,70,10,10,0,0.6006386996436125
0.021,0.563,111.0,5LE5_G_5LE5_G_1,48.9296,46.6561,51.1859,-5.42237,-3.88529,-31.0313,1.26451,44.4588,-39.6764,61.5217,15.2642,8.19422,0,0,0,0.649433,9.89066,-0.259539,0,0,-0.00385278,0,0.11184,2.384,492,71,13,13,0,0.5285344693751661
0.011,0.135,138.0,5LE5_D_5LE5_J_3,93.6356,98.1431,629.159,-2.00187,-0.447071,-25.7108,4.88835,64.8269,-30.3396,599.081,10.7449,6.39113,0,0,0,1.29275,419.035,-1.18259,0,0,1.02523,0,0.590759,2.384,442,55,38,34,28,0.18055837514891127
0.013,0.252,58.0,5LE5_D_5LE5_J_0,99.949,90.8856,230.585,-1.95005,-3.1653,-16.4443,0.150637,29.4054,-18.9601,232.8,6.91158,1.60131,0,0,0,0.257201,82.1359,-0.10769,0,0,0.056638,0,0.0296122,2.384,442,46,23,23,9,0.22038536880319337
0.011,0.12,107.0,5LE5_D_5LE5_J_4,92.1852,113.091,553.639,-1.51723,-2.3854,-21.6216,-2.99392,56.6201,-24.6848,533.538,8.9893,6.71741,0,0,0,1.14247,234.57,0.0380019,0,0,-0.203237,0,1.11022e-16,2.384,442,56,31,31,20,0.17824937155857956
0.011,0.078,87.0,5LE5_D_5LE5_J_2,100.321,82.3589,296.175,-1.43191,-0.883314,-18.5103,1.16137,36.8493,-21.3208,286.919,7.11027,5.66857,0,0,0,0.879312,123.501,-0.669322,0,0,0.402057,0,2.22045e-16,2.384,442,44,25,23,16,0.18443199566156704
0.01,0.116,124.0,5LE5_D_5LE5_J_1,134.91,111.176,566.105,-2.47205,-5.41947,-29.4205,-2.1422,66.5195,-34.2795,553.701,14.7072,4.46144,0,0,0,1.10771,188.358,-1.03656,0,0,-0.103271,0,0.48175,2.384,442,73,39,39,16,0.189520508652149
0.097,0.403,30.0,5LE5_K_5LE5_I_0,55.1988,55.7715,5.52927,-0.158372,-1.88369,-9.28966,-2.1229,8.88869,-12.857,16.3201,4.88221,2.08453,0,0,0,0.144165,1.47133,-0.113641,0,0,-0.365128,0,0.0,2.384,409,34,5,5,0,0.643396891704438
0.021,0.496,67.0,5LE5_K_5LE5_I_4,67.1422,66.5682,32.4106,-3.28154,-0.828159,-19.4111,-5.89492,34.0457,-22.9695,38.5031,6.66308,5.58417,0,0,0,0.276003,12.9587,0.408539,0,0,-0.732816,0,0.0479998,2.384,409,45,16,15,4,0.44326315865809063
0.028,0.45,55.0,5LE5_K_5LE5_I_3,64.4052,58.0972,13.6279,-4.62291,-2.19337,-17.5557,-5.50096,29.6001,-20.7695,21.7429,7.52405,5.55955,0,0,0,0.2202,7.05286,0.23208,0,0,-0.658118,0,0.049587,2.384,409,42,8,7,1,0.5062659490337323
0.049,0.501,54.0,5LE5_K_5LE5_I_2,59.2881,58.82,9.04687,-5.74686,-4.31519,-17.1131,-5.46104,28.7239,-19.9848,19.1855,8.75481,5.24756,0,0,0,0.224826,8.08228,0.126949,0,0,-0.642525,0,0.0468338,2.384,409,42,7,6,1,0.5925751618877452
0.05,0.505,54.0,5LE5_K_5LE5_I_1,61.159,50.5067,10.9554,-5.00823,-3.94295,-17.647,-5.70267,29.402,-20.6243,20.6765,9.21082,4.74424,0,0,0,0.210235,8.72526,0.27125,0,0,-0.68087,0,0.0462779,2.384,409,43,8,6,2,0.609576870639424
0.089,0.309,23.0,5LE5_F_5LE5_H_1,67.2143,41.0933,2.43059,-1.31063,-2.08775,-7.40783,-0.93845,10.1691,-8.52057,7.40158,4.03601,0.850355,0,0,0,0.0107068,1.66612,0.300343,0,0,-0.157731,0,0.0854745,2.384,489,23,2,2,0,0.6307802692452184
0.057,0.316,24.0,5LE5_F_5LE5_H_3,72.8817,62.8867,16.7161,-0.854642,-0.792147,-8.46846,-1.02516,12.3954,-9.81515,18.8233,4.48491,1.67059,0,0,0,0.011402,3.27971,0.291746,0,0,-0.123445,0,0.117762,2.384,489,23,7,7,0,0.5969725462344094
0.048,0.303,25.0,5LE5_F_5LE5_H_4,68.7521,61.7686,15.6713,-0.267737,-1.76737,-8.95511,-0.937481,13.0107,-10.5654,19.1632,4.61131,1.05152,0,0,0,0.031633,3.23525,0.338295,0,0,-0.174517,0,0.132343,2.384,489,25,8,8,0,0.556980061601309
0.075,0.327,24.0,5LE5_F_5LE5_H_2,69.1684,56.3844,9.49837,-1.32658,-1.98983,-8.39744,-0.953787,11.5203,-9.765,14.6758,4.35373,1.02493,0,0,0,0.0178906,2.85083,0.408547,0,0,-0.184902,0,0.114633,2.384,489,24,7,7,0,0.6000836858415775
0.14,0.322,23.0,5LE5_F_5LE5_H_0,69.9026,48.3715,4.47243,-1.39868,-2.20801,-7.73851,-0.890051,10.6013,-8.95401,9.44547,4.29396,1.02825,0,0,0,0.0111048,1.73254,0.363328,0,0,-0.177878,0,0.0961235,2.384,489,22,4,4,0,0.6518171170036311
0.019,0.503,112.0,5LE5_F_5LE5_F_0,88.481,83.0852,66.2836,-2.13909,-4.32226,-26.7245,-3.00346,39.7644,-33.3846,79.0397,9.64319,7.58792,0,0,0,0.421945,17.1005,-0.157069,0,0,-0.548373,0,0.105737,2.384,510,73,21,19,6,0.4711295061401829
0.013,0.371,227.0,5LE5_F_5LE5_F_4,114.719,99.0133,929.335,-2.86037,-3.96657,-38.0766,-1.89215,85.3287,-48.9628,915.532,12.5871,9.46568,0,0,0,1.48866,346.838,0.168894,0,0,-0.0685018,0,0.590759,2.384,510,89,57,55,31,0.2682979112579809
0.016,0.378,143.0,5LE5_F_5LE5_F_3,89.4348,78.0291,272.806,-3.93353,-3.79658,-29.8546,-3.02565,51.8854,-36.8074,279.841,9.93283,8.05716,0,0,0,1.00531,72.5963,-0.15766,0,0,-0.453816,0,0.113826,2.384,510,73,33,33,9,0.36080323797006736
0.02,0.469,106.0,5LE5_F_5LE5_F_1,78.9659,73.9607,60.1701,-2.42991,-5.45521,-26.3908,-3.11058,39.8102,-32.6685,71.2779,11.6632,7.6814,0,0,0,0.656363,16.0666,-0.327884,0,0,-0.636939,0,0.10074,2.384,510,69,20,19,5,0.4524222044008442
0.016,0.462,125.0,5LE5_F_5LE5_F_2,73.1741,80.5262,147.349,-2.40973,-3.42795,-29.354,-3.29373,48.7552,-36.1425,152.901,10.7579,9.21457,0,0,0,0.946688,31.2671,-0.13054,0,0,-0.569598,0,0.101062,2.384,510,71,29,29,7,0.40491503565094017
0.023,0.407,32.0,5LE5_H_5LE5_J_0,46.7277,76.1484,8.34561,-0.141894,-0.232647,-8.18982,-1.42127,12.228,-10.6966,7.78911,6.88283,2.15718,0,0,0,0.19519,1.60913,0.394882,0,0,-0.619352,0,-4.44089e-16,2.384,435,37,2,2,0,0.44636885464236375
0.016,0.186,41.0,5LE5_H_5LE5_J_4,77.4066,79.3819,270.266,-0.590889,-0.862901,-14.8707,-1.69543,30.3078,-17.5707,264.233,6.51197,3.45755,0,0,0,0.749663,98.2826,0.201896,0,0,-0.270793,0,0.66573,2.384,435,31,15,15,8,0.19310357817396356
0.02,0.353,43.0,5LE5_H_5LE5_J_1,60.736,71.2977,37.0525,-0.202013,-0.249736,-11.295,-1.81088,17.2633,-14.7159,37.7272,8.12256,1.88492,0,0,0,0.519397,2.70609,0.43981,0,0,-0.652883,0,0.0217068,2.384,435,39,8,8,0,0.3900479250227397
0.019,0.374,40.0,5LE5_H_5LE5_J_2,56.9423,60.9234,31.5723,-0.170313,-1.30023,-11.0419,-1.43576,15.7227,-14.7601,33.7999,7.89125,2.60559,0,0,0,0.451191,2.60767,0.345394,0,0,-0.564637,0,0.0290814,2.384,435,39,7,7,0,0.3862416229377179
0.013,0.342,67.0,5LE5_H_5LE5_J_3,60.4201,98.6431,295.204,-1.19731,-2.26722,-18.0688,-3.8056,32.8385,-23.4777,295.675,9.50938,4.61078,0,0,0,0.771967,20.079,0.578911,0,0,-0.63863,0,0.674251,2.384,435,40,17,17,5,0.2163687196247177
0.094,0.546,93.0,5LE5_A_5LE5_G_4,63.13,64.5832,-4.98539,-8.46717,-4.89848,-29.562,-2.77262,36.3814,-39.5979,20.9648,16.5298,6.54837,0,0,0,0.837023,8.10749,-0.240867,0,0,-0.707829,0,-5.55112e-17,2.384,480,70,8,8,0,0.7047674300488553
0.221,0.585,96.0,5LE5_A_5LE5_G_1,63.2118,60.7234,-13.5424,-8.74427,-8.24949,-30.3827,-3.29725,37.3653,-40.4112,16.4086,16.7524,7.51381,0,0,0,0.520248,8.77467,-0.259972,0,0,-0.757697,0,1.11022e-16,2.384,480,70,6,6,0,0.7936213312014853
0.126,0.518,92.0,5LE5_A_5LE5_G_3,67.732,53.63,0.993273,-8.56294,-5.3844,-30.2255,-3.27172,38.1205,-40.0979,26.5852,16.2484,8.03205,0,0,0,0.701084,8.60665,-0.329044,0,0,-0.822426,0,0.0,2.384,480,72,10,10,0,0.731240285966964
0.249,0.552,92.0,5LE5_A_5LE5_G_0,70.9412,68.4498,-5.96103,-8.36397,-5.24427,-29.958,-3.41764,37.7967,-39.709,19.384,16.5975,7.30809,0,0,0,0.734867,8.5383,-0.239664,0,0,-0.84963,0,5.55112e-17,2.384,480,72,9,9,0,0.8063073038647064
0.238,0.564,95.0,5LE5_A_5LE5_G_2,66.2231,61.6243,-6.45064,-8.459,-7.69118,-29.6007,-3.01911,36.5169,-39.1189,23.2435,15.3942,6.69928,0,0,0,0.521028,8.05896,-0.246099,0,0,-0.690609,0,1.11022e-16,2.384,480,72,10,10,0,0.7886868222022859
0.024,0.239,29.0,5LE5_C_5LE5_L_0,43.3894,53.268,18.6366,-1.18385,-0.865107,-9.58291,-0.0387425,13.4553,-12.1509,22.9008,7.44314,0.223731,0,0,0,0.054457,2.91122,-1.34798,0,0,-0.33417,0,0.0628135,2.384,461,23,8,8,0,0.40614860715021767
0.011,0.201,170.0,5LE5_C_5LE5_L_4,158.594,54.9433,1116.82,-2.4412,-3.59219,-33.5959,2.57255,74.844,-41.9952,1099.86,13.9969,6.39155,0,0,0,1.124,214.911,-0.710145,0,0,0.355756,0,0.00705198,2.384,461,83,49,49,17,0.19095246976829847
0.016,0.22,47.0,5LE5_C_5LE5_L_1,56.9621,51.4471,169.384,-2.09718,-0.632464,-13.4416,-2.48304,21.0012,-17.1404,175.702,8.92224,0.0626451,0,0,0,0.196404,5.84211,-1.0053,0,0,-0.089167,0,0.387802,2.384,461,32,16,16,2,0.24951334281582876
0.011,0.272,143.0,5LE5_C_5LE5_L_3,73.9464,54.216,739.246,-1.97143,-2.25494,-32.6247,2.00003,68.1971,-37.9974,718.765,14.4768,6.40474,0,0,0,2.41193,124.727,1.8952,0,0,-0.0561989,0,2.77556e-17,2.384,461,91,40,40,16,0.19320084112036576
0.011,0.328,222.0,5LE5_C_5LE5_L_2,115.212,67.4115,1288.77,-6.40974,-4.59057,-44.2645,0.731394,87.2281,-53.791,1282.49,16.8365,9.28043,0,0,0,2.11493,315.818,-2.0684,0,0,1.01218,0,0.203095,2.384,461,90,63,62,31,0.19929445831449272
0.028,0.281,20.0,5LE5_G_5LE5_L_0,65.1343,57.7193,23.0121,-0.323159,-1.36921,-7.13772,0.868817,10.9778,-8.90343,25.6648,2.78853,0.265979,0,0,0,0.106304,3.77669,-0.214469,0,0,0.287885,0,-2.77556e-17,2.384,459,25,6,6,0,0.511840926052519
0.018,0.283,31.0,5LE5_G_5LE5_L_1,64.4529,50.0944,44.9584,-1.68036,-1.12155,-9.83413,0.705673,15.9205,-11.9768,48.4865,4.04002,0.371326,0,0,0,0.0838657,11.1261,-0.447824,0,0,0.411189,0,0.0,2.384,459,34,13,10,4,0.3940503166754576
0.012,0.225,145.0,5LE5_G_5LE5_L_3,96.9171,46.9492,906.652,-2.30046,-3.71223,-37.7729,2.15455,76.7993,-48.3533,893.523,15.6537,8.03204,0,0,0,1.51021,229.719,1.01475,0,0,0.102997,0,-2.77556e-17,2.384,459,86,50,49,22,0.20151323163919335
0.011,0.064,60.0,5LE5_G_5LE5_L_4,77.9631,50.6799,359.488,-1.17497,-0.842609,-20.0954,0.676168,35.9093,-25.3087,354.09,9.85849,5.78036,0,0,0,0.840502,149.595,-0.359309,0,0,0.114171,0,-2.77556e-17,2.384,459,42,20,20,10,0.19450682269462882
0.012,0.263,158.0,5LE5_G_5LE5_L_2,126.357,53.1619,908.424,-4.97528,-6.35764,-40.188,0.53505,75.5941,-51.239,910.013,15.153,7.81041,0,0,0,2.6368,39.8665,-0.419009,0,0,-0.139871,0,2.77556e-17,2.384,459,78,50,49,12,0.2103814227625549
0.05,0.469,112.0,5LE5_A_5LE5_D_3,78.376,67.7552,17.1743,-5.88197,-5.87936,-28.3185,-1.55782,38.5976,-36.7111,33.5701,15.053,7.93349,0,0,0,1.24868,7.36673,-0.227342,0,0,-0.652415,0,1.11022e-16,2.384,475,72,13,13,0,0.6795207498292558
0.074,0.547,119.0,5LE5_A_5LE5_D_1,89.0398,65.8016,22.2863,-6.29842,-6.69532,-29.5345,-1.70617,39.5111,-38.2696,42.7527,16.0808,6.88368,0,0,0,0.393772,7.74643,-0.200834,0,0,-0.630905,0,0.0,2.384,475,70,12,12,2,0.7474311770857202
0.082,0.517,118.0,5LE5_A_5LE5_D_0,91.4866,56.1413,25.8639,-5.49796,-5.2016,-29.0548,-1.8105,40.755,-37.328,40.5122,15.8389,8.22586,0,0,0,0.444397,7.8114,-0.325404,0,0,-0.694283,0,0.0,2.384,475,71,11,11,1,0.7505392373389804
0.066,0.475,116.0,5LE5_A_5LE5_D_2,99.9424,59.9675,23.6538,-6.35622,-6.65465,-29.26,-1.51722,39.4795,-38.0442,43.9132,14.5964,6.68849,0,0,0,1.58606,7.13608,-0.178966,0,0,-0.598527,0,0.0,2.384,475,73,14,14,1,0.7344411200063461
0.04,0.42,121.0,5LE5_A_5LE5_D_4,84.049,64.3713,23.8124,-5.94805,-6.69452,-29.2022,-1.61681,39.1739,-37.9477,44.2672,14.7592,7.56579,0,0,0,0.345955,8.01573,-0.231876,0,0,-0.658498,0,1.11022e-16,2.384,475,71,13,13,1,0.6663502140390121
0.171,0.516,83.0,5LE5_b_5LE5_b_0,39.1049,39.5034,-4.93832,-2.87617,-3.79565,-15.1267,-2.10363,19.9216,-20.0776,9.05177,6.52551,3.54598,0,0,0,0.0516452,8.79667,0.316781,0,0,-0.37179,0,0.0,2.384,410,48,6,4,2,0.7598701124906787
0.015,0.193,74.0,5LE5_b_5LE5_b_4,47.2736,47.3508,79.4429,-0.561325,0.0,-10.8811,-0.355558,21.258,-14.361,81.5432,2.51264,1.00308,0,0,0,0.0398607,153.952,-0.650084,0,0,-0.104794,0,5.55112e-17,2.384,410,35,20,18,12,0.24208153945019034
0.081,0.46,90.0,5LE5_b_5LE5_b_2,42.1143,41.3383,4.70796,-3.15813,-1.42109e-14,-16.4496,-2.68029,22.6869,-22.1414,16.4535,6.80756,3.12256,0,0,0,0.0686789,8.29877,0.38456,0,0,-0.386418,0,0.0,2.384,410,47,8,8,0,0.6977526634602109
0.027,0.374,88.0,5LE5_b_5LE5_b_3,50.6029,51.4025,-2.6081,-1.98506,-1.63227,-15.2863,-2.39389,20.1385,-20.7439,10.7307,6.47871,2.0571,0,0,0,0.0776285,10.3629,0.327465,0,0,-0.376641,0,5.55112e-17,2.384,410,44,8,4,4,0.5542822680496738
0.136,0.501,88.0,5LE5_b_5LE5_b_1,44.5019,44.104,-0.178878,-3.12393,-1.42109e-14,-17.0344,-2.68854,23.7938,-22.6979,10.3219,6.72708,4.39863,0,0,0,0.0890392,9.77715,0.394859,0,0,-0.359297,0,2.77556e-17,2.384,410,46,10,6,4,0.7541470900936983
0.096,0.315,18.0,5LE5_A_5LE5_L_2,81.0782,44.1505,5.31736,-0.27481,-1.16772,-6.55892,-0.735091,10.533,-7.87965,6.19541,4.61011,0.699629,0,0,0,0.0170938,1.98345,-0.179334,0,0,0.0576722,0,1.11022e-16,2.384,447,25,2,2,0,0.6471165020027141
0.236,0.345,22.0,5LE5_A_5LE5_L_0,70.0237,40.0634,4.95829,-0.35241,-2.5203,-6.67255,-1.35433,10.9271,-7.86347,9.33548,3.3581,0.353192,0,0,0,0.0217986,1.95459,-0.216851,0,0,-0.0574622,0,5.55112e-17,2.384,447,25,5,5,0,0.7170647657255923
0.023,0.253,21.0,5LE5_A_5LE5_L_4,99.029,45.0858,25.3853,-0.461064,-0.113226,-7.90851,-1.65919,13.6033,-9.27205,27.3932,3.65514,0.358136,0,0,0,0.0345678,5.55106,-0.201925,0,0,-0.0431492,0,2.77556e-17,2.384,447,27,9,7,2,0.43511703885493846
0.117,0.308,21.0,5LE5_A_5LE5_L_1,93.2461,42.6961,13.8225,-0.357654,-0.336136,-7.24205,-1.7658,12.4114,-8.41073,15.6584,3.37019,0.735308,0,0,0,0.027472,2.41171,-0.211879,0,0,-0.056104,0,8.32667e-17,2.384,447,27,5,5,0,0.6703858854219927
