Entry ID,Total Number of Polymer Instances (Chains),Resolution (Å),Entity Polymer Type,Total Number of polymer Entity Instances (Chains) per Entity,ecod_count,ecod_id
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZI,14.0,"2.77, 2.77",Protein,1,0,[]
7XZJ,8.0,2.97,Protein,1,0,[]
7XZJ,8.0,2.97,Protein,1,0,[]
7XZJ,8.0,2.97,Protein,1,0,[]
7XZJ,8.0,2.97,Protein,1,0,[]
7XZJ,8.0,2.97,Protein,1,0,[]
7XZJ,8.0,2.97,Protein,1,0,[]
7XZJ,8.0,2.97,Protein,1,0,[]
7XZJ,8.0,2.97,Protein,1,0,[]
7XZX,14.0,4.53,Protein,2,0,[]
7XZX,14.0,4.53,Protein,2,0,[]
7XZX,14.0,4.53,Protein,2,0,[]
7XZX,14.0,4.53,Protein,2,0,[]
7XZX,14.0,4.53,DNA,1,0,[]
7XZX,14.0,4.53,DNA,1,0,[]
7XZX,14.0,4.53,Protein,4,0,[]
7XZY,10.0,3.97,Protein,2,0,[]
7XZY,10.0,3.97,Protein,2,0,[]
7XZY,10.0,3.97,Protein,2,0,[]
7XZY,10.0,3.97,Protein,2,0,[]
7XZY,10.0,3.97,DNA,1,0,[]
7XZY,10.0,3.97,DNA,1,0,[]
7XZZ,14.0,4.07,Protein,2,0,[]
7XZZ,14.0,4.07,Protein,2,0,[]
7XZZ,14.0,4.07,Protein,2,0,[]
7XZZ,14.0,4.07,Protein,2,0,[]
7XZZ,14.0,4.07,DNA,1,0,[]
7XZZ,14.0,4.07,DNA,1,0,[]
7XZZ,14.0,4.07,Protein,4,0,[]
7Y00,10.0,3.96,Protein,2,0,[]
7Y00,10.0,3.96,Protein,2,0,[]
7Y00,10.0,3.96,Protein,2,0,[]
7Y00,10.0,3.96,Protein,2,0,[]
7Y00,10.0,3.96,DNA,1,0,[]
7Y00,10.0,3.96,DNA,1,0,[]
7Y1A,14.0,6.3,Protein,6,0,[]
7Y1A,14.0,6.3,Protein,6,0,[]
7Y1A,14.0,6.3,Protein,1,0,[]
7Y1A,14.0,6.3,Protein,1,0,[]
7Y24,6.0,3.25,Protein,1,0,[]
7Y24,6.0,3.25,Protein,1,0,[]
7Y24,6.0,3.25,Protein,1,0,[]
7Y24,6.0,3.25,Protein,1,0,[]
7Y24,6.0,3.25,Protein,1,0,[]
7Y24,6.0,3.25,Protein,1,0,[]
7Y26,6.0,3.3,Protein,1,0,[]
7Y26,6.0,3.3,Protein,1,0,[]
7Y26,6.0,3.3,Protein,1,0,[]
7Y26,6.0,3.3,Protein,1,0,[]
7Y26,6.0,3.3,Protein,1,0,[]
7Y26,6.0,3.3,Protein,1,0,[]
7Y27,6.0,3.48,Protein,1,0,[]
7Y27,6.0,3.48,Protein,1,0,[]
7Y27,6.0,3.48,Protein,1,0,[]
7Y27,6.0,3.48,Protein,1,0,[]
7Y27,6.0,3.48,Protein,1,0,[]
7Y27,6.0,3.48,Protein,1,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,276,0,[]
7Y4L,716.0,3.3,Protein,254,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,10,0,[]
7Y4L,716.0,3.3,Protein,6,0,[]
7Y4L,716.0,3.3,Protein,36,0,[]
7Y4L,716.0,3.3,Protein,36,0,[]
7Y4L,716.0,3.3,Protein,6,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,6,0,[]
7Y4L,716.0,3.3,Protein,4,0,[]
7Y4L,716.0,3.3,Protein,4,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,20,0,[]
7Y4L,716.0,3.3,Protein,22,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y4L,716.0,3.3,Protein,2,0,[]
7Y5B,20.0,4.4,Protein,2,0,[]
7Y5B,20.0,4.4,Protein,1,0,[]
7Y5B,20.0,4.4,Protein,3,0,[]
7Y5B,20.0,4.4,Protein,1,0,[]
7Y5B,20.0,4.4,Protein,1,0,[]
7Y5B,20.0,4.4,Protein,1,0,[]
7Y5B,20.0,4.4,Protein,1,0,[]
7Y5B,20.0,4.4,Protein,1,0,[]
7Y5B,20.0,4.4,Protein,9,0,[]
7Y5C,20.0,4.7,Protein,3,0,[]
7Y5C,20.0,4.7,Protein,3,0,[]
7Y5C,20.0,4.7,Protein,1,0,[]
7Y5C,20.0,4.7,Protein,1,0,[]
7Y5C,20.0,4.7,Protein,1,0,[]
7Y5C,20.0,4.7,Protein,1,0,[]
7Y5C,20.0,4.7,Protein,1,0,[]
7Y5C,20.0,4.7,Protein,9,0,[]
7Y5D,20.0,7.3,Protein,1,0,[]
7Y5D,20.0,7.3,Protein,1,0,[]
7Y5D,20.0,7.3,Protein,1,0,[]
7Y5D,20.0,7.3,Protein,9,0,[]
7Y5D,20.0,7.3,Protein,1,0,[]
7Y5D,20.0,7.3,Protein,2,0,[]
7Y5D,20.0,7.3,Protein,3,0,[]
7Y5D,20.0,7.3,Protein,1,0,[]
7Y5D,20.0,7.3,Protein,1,0,[]
7Y5T,4.0,2.9,Protein,1,0,[]
7Y5T,4.0,2.9,Protein,1,0,[]
7Y5T,4.0,2.9,Protein,1,0,[]
7Y5T,4.0,2.9,Protein,1,0,[]
7Y5X,4.0,3,Protein,1,0,[]
7Y5X,4.0,3,Protein,1,0,[]
7Y5X,4.0,3,Protein,1,0,[]
7Y5X,4.0,3,Protein,1,0,[]
7Y5Z,4.0,3.4,Protein,1,0,[]
7Y5Z,4.0,3.4,Protein,1,0,[]
7Y5Z,4.0,3.4,Protein,1,0,[]
7Y5Z,4.0,3.4,Protein,1,0,[]
7Y89,5.0,3.02,Protein,1,0,[]
7Y89,5.0,3.02,Protein,1,0,[]
7Y89,5.0,3.02,Protein,1,0,[]
7Y89,5.0,3.02,Protein,1,0,[]
7Y89,5.0,3.02,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,2,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,2,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,2,0,[]
7Y8R,27.0,4.4,DNA,1,0,[]
7Y8R,27.0,4.4,DNA,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,2,0,[]
7Y8R,27.0,4.4,Protein,2,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7Y8R,27.0,4.4,Protein,1,0,[]
7YAR,12.0,5.9,Protein,3,0,[]
7YAR,12.0,5.9,Protein,3,0,[]
7YAR,12.0,5.9,Protein,3,0,[]
7YAR,12.0,5.9,Protein,3,0,[]
7YE1,9.0,3.7,DNA,1,0,[]
7YE1,9.0,3.7,Protein,2,0,[]
7YE1,9.0,3.7,Protein,1,0,[]
7YE1,9.0,3.7,Protein,1,0,[]
7YE1,9.0,3.7,Protein,1,0,[]
7YE1,9.0,3.7,Protein,1,0,[]
7YE1,9.0,3.7,Protein,1,0,[]
7YE1,9.0,3.7,DNA,1,0,[]
7YE2,9.0,3.8,Protein,2,0,[]
7YE2,9.0,3.8,Protein,1,0,[]
7YE2,9.0,3.8,Protein,1,0,[]
7YE2,9.0,3.8,Protein,1,0,[]
7YE2,9.0,3.8,Protein,1,0,[]
7YE2,9.0,3.8,DNA,1,0,[]
7YE2,9.0,3.8,DNA,1,0,[]
7YE2,9.0,3.8,Protein,1,0,[]
7YFZ,42.0,3.19,Protein,12,0,[]
7YFZ,42.0,3.19,Protein,6,0,[]
7YFZ,42.0,3.19,Protein,6,0,[]
7YFZ,42.0,3.19,Protein,6,0,[]
7YFZ,42.0,3.19,Protein,6,0,[]
7YFZ,42.0,3.19,Protein,3,0,[]
7YFZ,42.0,3.19,Protein,3,0,[]
7YI8,4.0,2.7,Protein,1,0,[]
7YI8,4.0,2.7,Protein,1,0,[]
7YI8,4.0,2.7,Protein,1,0,[]
7YI8,4.0,2.7,Protein,1,0,[]
7YI9,4.0,2.6,Protein,1,0,[]
7YI9,4.0,2.6,Protein,1,0,[]
7YI9,4.0,2.6,Protein,1,0,[]
7YI9,4.0,2.6,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,RNA,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,RNA,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YLA,32.0,2.52,Protein,1,0,[]
7YP9,8.0,3.58,Protein,2,0,[]
7YP9,8.0,3.58,Protein,1,0,[]
7YP9,8.0,3.58,Protein,1,0,[]
7YP9,8.0,3.58,Protein,1,0,[]
7YP9,8.0,3.58,DNA,1,0,[]
7YP9,8.0,3.58,DNA,1,0,[]
7YP9,8.0,3.58,RNA,1,0,[]
7YPA,9.0,3.05,Protein,2,0,[]
7YPA,9.0,3.05,Protein,1,0,[]
7YPA,9.0,3.05,Protein,1,0,[]
7YPA,9.0,3.05,Protein,1,0,[]
7YPA,9.0,3.05,DNA,1,0,[]
7YPA,9.0,3.05,DNA,1,0,[]
7YPA,9.0,3.05,RNA,1,0,[]
7YPA,9.0,3.05,RNA,1,0,[]
7YPB,9.0,3.48,Protein,2,0,[]
7YPB,9.0,3.48,Protein,1,0,[]
7YPB,9.0,3.48,Protein,1,0,[]
7YPB,9.0,3.48,Protein,1,0,[]
7YPB,9.0,3.48,DNA,1,0,[]
7YPB,9.0,3.48,DNA,1,0,[]
7YPB,9.0,3.48,RNA,1,0,[]
7YPB,9.0,3.48,RNA,1,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,1,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ2,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,1,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YQ7,39.0,1.9,Protein,2,0,[]
7YU5,5.0,"3.3, 3.7",Protein,1,0,[]
7YU5,5.0,"3.3, 3.7",Protein,1,0,[]
7YU5,5.0,"3.3, 3.7",Protein,1,0,[]
7YU5,5.0,"3.3, 3.7",Protein,1,0,[]
7YU5,5.0,"3.3, 3.7",Protein,1,0,[]
7YU6,5.0,"3.5, 3.9",Protein,1,0,[]
7YU6,5.0,"3.5, 3.9",Protein,1,0,[]
7YU6,5.0,"3.5, 3.9",Protein,1,0,[]
7YU6,5.0,"3.5, 3.9",Protein,1,0,[]
7YU6,5.0,"3.5, 3.9",Protein,1,0,[]
7YU7,5.0,"3.8, 4.5",Protein,1,0,[]
7YU7,5.0,"3.8, 4.5",Protein,1,0,[]
7YU7,5.0,"3.8, 4.5",Protein,1,0,[]
7YU7,5.0,"3.8, 4.5",Protein,1,0,[]
7YU7,5.0,"3.8, 4.5",Protein,1,0,[]
7YU8,5.0,"4.5, 5.6",Protein,1,0,[]
7YU8,5.0,"4.5, 5.6",Protein,1,0,[]
7YU8,5.0,"4.5, 5.6",Protein,1,0,[]
7YU8,5.0,"4.5, 5.6",Protein,1,0,[]
7YU8,5.0,"4.5, 5.6",Protein,1,0,[]
7YV7,5.0,3.8,Protein,1,0,[]
7YV7,5.0,3.8,Protein,1,0,[]
7YV7,5.0,3.8,Protein,1,0,[]
7YV7,5.0,3.8,Protein,1,0,[]
7YV7,5.0,3.8,Protein,1,0,[]
7Z0T,7.0,3.4,Protein,1,1,"2003.2.1.25,1001.1.1.1,1.1.2.9,2003.2.1.17"
7Z0T,7.0,3.4,Protein,1,1,"2003.2.1.25,1001.1.1.1,1.1.2.9,2003.2.1.17"
7Z0T,7.0,3.4,Protein,1,1,"2003.2.1.25,1001.1.1.1,1.1.2.9,2003.2.1.17"
7Z0T,7.0,3.4,Protein,1,1,"2003.2.1.25,1001.1.1.1,1.1.2.9,2003.2.1.17"
7Z0T,7.0,3.4,Protein,1,1,"2003.2.1.25,1001.1.1.1,1.1.2.9,2003.2.1.17"
7Z0T,7.0,3.4,Protein,1,1,"2003.2.1.25,1001.1.1.1,1.1.2.9,2003.2.1.17"
7Z0T,7.0,3.4,Protein,1,1,"2003.2.1.25,1001.1.1.1,1.1.2.9,2003.2.1.17"
7Z47,9.0,3.8,Protein,3,0,[]
7Z47,9.0,3.8,Protein,2,0,[]
7Z47,9.0,3.8,Protein,1,0,[]
7Z47,9.0,3.8,Protein,3,0,[]
7Z4B,109.0,7.4,Protein,3,0,[]
7Z4B,109.0,7.4,Protein,3,0,[]
7Z4B,109.0,7.4,Protein,3,0,[]
7Z4B,109.0,7.4,Protein,2,0,[]
7Z4B,109.0,7.4,Protein,95,0,[]
7Z4B,109.0,7.4,Protein,2,0,[]
7Z4B,109.0,7.4,Protein,1,0,[]
7Z4F,11.0,4.2,Protein,3,1,"4056.1.1,4038.1.1"
7Z4F,11.0,4.2,Protein,1,1,"4056.1.1,4038.1.1"
7Z4F,11.0,4.2,Protein,3,1,"4056.1.1,4038.1.1"
7Z4F,11.0,4.2,Protein,2,1,"4056.1.1,4038.1.1"
7Z4F,11.0,4.2,Protein,2,1,"4056.1.1,4038.1.1"
7ZCW,8.0,3.6,Protein,2,0,[]
7ZCW,8.0,3.6,Protein,4,0,[]
7ZCW,8.0,3.6,Protein,1,0,[]
7ZCW,8.0,3.6,Protein,1,0,[]
7ZG0,8.0,3.18,Protein,2,0,[]
7ZG0,8.0,3.18,Protein,2,0,[]
7ZG0,8.0,3.18,Protein,2,0,[]
7ZG0,8.0,3.18,Protein,2,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,RNA,1,0,[]
7ZJW,86.0,2.8,RNA,1,0,[]
7ZJW,86.0,2.8,RNA,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,RNA,1,0,[]
7ZJW,86.0,2.8,RNA,1,0,[]
7ZJW,86.0,2.8,RNA,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,RNA,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZJW,86.0,2.8,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKP,14.0,3.2,Protein,1,0,[]
7ZKQ,5.0,3.15,Protein,1,0,[]
7ZKQ,5.0,3.15,Protein,1,0,[]
7ZKQ,5.0,3.15,Protein,1,0,[]
7ZKQ,5.0,3.15,Protein,1,0,[]
7ZKQ,5.0,3.15,Protein,1,0,[]
7ZLG,5.0,2.72,Protein,1,0,[]
7ZLG,5.0,2.72,Protein,1,0,[]
7ZLG,5.0,2.72,Protein,1,0,[]
7ZLG,5.0,2.72,Protein,1,0,[]
7ZLG,5.0,2.72,Protein,1,0,[]
7ZLH,4.0,2.75,Protein,1,0,[]
7ZLH,4.0,2.75,Protein,1,0,[]
7ZLH,4.0,2.75,Protein,1,0,[]
7ZLH,4.0,2.75,Protein,1,0,[]
7ZLI,4.0,2.99,Protein,1,0,[]
7ZLI,4.0,2.99,Protein,1,0,[]
7ZLI,4.0,2.99,Protein,1,0,[]
7ZLI,4.0,2.99,Protein,1,0,[]
7ZLJ,5.0,3.63,Protein,1,0,[]
7ZLJ,5.0,3.63,Protein,1,0,[]
7ZLJ,5.0,3.63,Protein,1,0,[]
7ZLJ,5.0,3.63,Protein,1,0,[]
7ZLJ,5.0,3.63,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,2,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM7,43.0,2.77,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZM8,26.0,2.76,Protein,1,0,[]
7ZMB,43.0,2.75,Protein,1,0,[]
7ZMB,43.0,2.75,Protein,1,0,[]
7ZMB,43.0,2.75,Protein,1,0,[]
7ZMB,43.0,2.75,Protein,1,0,[]
7ZMB,43.0,2.75,Protein,1,0,[]
